timestamp,sensor_avg,machine_status
2025-04-12 21:00:00,42.01107718239258,NORMAL
2025-04-12 21:01:00,42.01107718239258,NORMAL
2025-04-12 21:02:00,42.72433728988281,NORMAL
2025-04-12 21:03:00,42.81573044494141,NORMAL
2025-04-12 21:04:00,43.22923683737306,NORMAL
2025-04-12 21:05:00,43.85036480494141,NORMAL
2025-04-12 21:06:00,43.62472956988281,NORMAL
2025-04-12 21:07:00,43.62099296571289,NORMAL
2025-04-12 21:08:00,43.521218844941416,NORMAL
2025-04-12 21:09:00,43.023739204941414,NORMAL
2025-04-12 21:10:00,42.58421371490235,NORMAL
2025-04-12 21:11:00,43.11735122409179,NORMAL
2025-04-12 21:12:00,42.437861834130864,NORMAL
2025-04-12 21:13:00,42.36581604,NORMAL
2025-04-12 21:14:00,42.74290208988282,NORMAL
2025-04-12 21:15:00,42.51718682239259,NORMAL
2025-04-12 21:16:00,42.621197017451166,NORMAL
2025-04-12 21:17:00,42.396028107334,NORMAL
2025-04-12 21:18:00,41.9400875547461,NORMAL
2025-04-12 21:19:00,41.64689959057617,NORMAL
2025-04-12 21:20:00,41.36731270980469,NORMAL
2025-04-12 21:21:00,41.31840676988281,NORMAL
2025-04-12 21:22:00,41.342637929882805,NORMAL
2025-04-12 21:23:00,41.67978464741211,NORMAL
2025-04-12 21:24:00,40.68344259490235,NORMAL
2025-04-12 21:25:00,41.03091177235353,NORMAL
2025-04-12 21:26:00,41.202385538222664,NORMAL
2025-04-12 21:27:00,41.40503000494141,NORMAL
2025-04-12 21:28:00,41.0774180024707,NORMAL
2025-04-12 21:29:00,41.42955377992187,NORMAL
2025-04-12 21:30:00,41.29884778486328,NORMAL
2025-04-12 21:31:00,41.589313867333985,NORMAL
2025-04-12 21:32:00,41.84648255227539,NORMAL
2025-04-12 21:33:00,41.91395012741211,NORMAL
2025-04-12 21:34:00,41.93651329745117,NORMAL
2025-04-12 21:35:00,41.796191366640635,NORMAL
2025-04-12 21:36:00,41.72054588169922,NORMAL
2025-04-12 21:37:00,41.84208247413087,NORMAL
2025-04-12 21:38:00,42.11495779243164,NORMAL
2025-04-12 21:39:00,41.73012995984375,NORMAL
2025-04-12 21:40:00,41.38894535984375,NORMAL
2025-04-12 21:41:00,41.26962648478516,NORMAL
2025-04-12 21:42:00,41.53474005235352,NORMAL
2025-04-12 21:43:00,41.388033912431645,NORMAL
2025-04-12 21:44:00,42.06436611737304,NORMAL
2025-04-12 21:45:00,41.64504078733398,NORMAL
2025-04-12 21:46:00,40.55159723243164,NORMAL
2025-04-12 21:47:00,40.39626611737305,NORMAL
2025-04-12 21:48:00,40.94769959243163,NORMAL
2025-04-12 21:49:00,41.5051145306543,NORMAL
2025-04-12 21:50:00,41.39412233065431,NORMAL
2025-04-12 21:51:00,41.44237392,NORMAL
2025-04-12 21:52:00,41.75621087243164,NORMAL
2025-04-12 21:53:00,41.768272430732424,NORMAL
2025-04-12 21:54:00,39.46633115388281,NORMAL
2025-04-12 21:55:00,39.83962796043164,BROKEN
2025-04-12 21:56:00,40.54052681337304,RECOVERING
2025-04-12 21:57:00,40.65028436443164,RECOVERING
2025-04-12 21:58:00,40.77755190799999,RECOVERING
2025-04-12 21:59:00,41.023429732,RECOVERING
2025-04-12 22:00:00,42.02317156615922,RECOVERING
2025-04-12 22:01:00,42.02318491231843,RECOVERING
2025-04-12 22:02:00,42.59325584494835,RECOVERING
2025-04-12 22:03:00,39.953386449918106,RECOVERING
2025-04-12 22:04:00,39.35386932126678,RECOVERING
2025-04-12 22:05:00,39.941298880955294,RECOVERING
2025-04-12 22:06:00,40.100795076144585,RECOVERING
2025-04-12 22:07:00,38.80075570858661,RECOVERING
2025-04-12 22:08:00,37.76224464919293,RECOVERING
2025-04-12 22:09:00,37.54112042783765,RECOVERING
2025-04-12 22:10:00,37.27315181710039,RECOVERING
2025-04-12 22:11:00,37.185089356862534,RECOVERING
2025-04-12 22:12:00,36.799332751269795,RECOVERING
2025-04-12 22:13:00,36.16092934462901,RECOVERING
2025-04-12 22:14:00,35.377451915521654,RECOVERING
2025-04-12 22:15:00,35.07285313718927,RECOVERING
2025-04-12 22:16:00,34.92933519254848,RECOVERING
2025-04-12 22:17:00,34.048192522038555,RECOVERING
2025-04-12 22:18:00,33.81602976397574,RECOVERING
2025-04-12 22:19:00,33.87798787241758,RECOVERING
2025-04-12 22:20:00,32.93298199520937,RECOVERING
2025-04-12 22:21:00,32.79933852561662,RECOVERING
2025-04-12 22:22:00,33.073799848115684,RECOVERING
2025-04-12 22:23:00,32.57520804166298,RECOVERING
2025-04-12 22:24:00,31.432342869733112,RECOVERING
2025-04-12 22:25:00,31.590709375899348,RECOVERING
2025-04-12 22:26:00,31.08890523711715,RECOVERING
2025-04-12 22:27:00,30.851365945558975,RECOVERING
2025-04-12 22:28:00,31.335478127664455,RECOVERING
2025-04-12 22:29:00,30.438093730818817,RECOVERING
2025-04-12 22:30:00,30.642526514029782,RECOVERING
2025-04-12 22:31:00,30.181863836671038,RECOVERING
2025-04-12 22:32:00,29.932046819877513,RECOVERING
2025-04-12 22:33:00,29.661047589972863,RECOVERING
2025-04-12 22:34:00,29.741997430802677,RECOVERING
2025-04-12 22:35:00,28.716040243338554,RECOVERING
2025-04-12 22:36:00,28.972578902562574,RECOVERING
2025-04-12 22:37:00,28.975970829243323,RECOVERING
2025-04-12 22:38:00,29.65075013476274,RECOVERING
2025-04-12 22:39:00,29.897577996921953,RECOVERING
2025-04-12 22:40:00,29.461911778139765,RECOVERING
