timestamp,sensor_avg,machine_status
2025-04-12 21:00:00,384.56643333333335,NORMAL
2025-04-12 21:01:00,384.56643333333335,NORMAL
2025-04-12 21:02:00,384.6526999999999,NORMAL
2025-04-12 21:03:00,384.96457499999997,NORMAL
2025-04-12 21:04:00,383.05714166666667,NORMAL
2025-04-12 21:05:00,382.705175,NORMAL
2025-04-12 21:06:00,382.7924083333333,NORMAL
2025-04-12 21:07:00,382.6688583333333,NORMAL
2025-04-12 21:08:00,384.43344166666674,NORMAL
2025-04-12 21:09:00,384.70295833333336,NORMAL
2025-04-12 21:10:00,383.95177500000005,NORMAL
2025-04-12 21:11:00,383.8112416666666,NORMAL
2025-04-12 21:12:00,384.914375,NORMAL
2025-04-12 21:13:00,384.6671083333333,NORMAL
2025-04-12 21:14:00,386.47114166666665,NORMAL
2025-04-12 21:15:00,389.77965,NORMAL
2025-04-12 21:16:00,387.78002499999997,NORMAL
2025-04-12 21:17:00,392.12515833333333,NORMAL
2025-04-12 21:18:00,391.2723250000001,NORMAL
2025-04-12 21:19:00,389.05141666666674,NORMAL
2025-04-12 21:20:00,394.84705833333334,NORMAL
2025-04-12 21:21:00,394.91940000000005,NORMAL
2025-04-12 21:22:00,388.38535,NORMAL
2025-04-12 21:23:00,391.57065833333337,NORMAL
2025-04-12 21:24:00,392.94206666666673,NORMAL
2025-04-12 21:25:00,395.685325,NORMAL
2025-04-12 21:26:00,393.9194916666667,NORMAL
2025-04-12 21:27:00,391.55955,NORMAL
2025-04-12 21:28:00,391.1477333333334,NORMAL
2025-04-12 21:29:00,387.16344166666664,NORMAL
2025-04-12 21:30:00,392.43775000000005,NORMAL
2025-04-12 21:31:00,388.113175,NORMAL
2025-04-12 21:32:00,390.26404999999994,NORMAL
2025-04-12 21:33:00,386.2088333333334,NORMAL
2025-04-12 21:34:00,385.71405000000004,NORMAL
2025-04-12 21:35:00,384.650925,NORMAL
2025-04-12 21:36:00,385.7999333333333,NORMAL
2025-04-12 21:37:00,386.0156083333334,NORMAL
2025-04-12 21:38:00,387.61443333333335,NORMAL
2025-04-12 21:39:00,389.9990416666667,NORMAL
2025-04-12 21:40:00,386.51360000000005,NORMAL
2025-04-12 21:41:00,389.21677500000004,NORMAL
2025-04-12 21:42:00,388.0782,NORMAL
2025-04-12 21:43:00,388.3010166666666,NORMAL
2025-04-12 21:44:00,389.4475333333333,NORMAL
2025-04-12 21:45:00,392.98889166666663,NORMAL
2025-04-12 21:46:00,389.1399333333333,NORMAL
2025-04-12 21:47:00,394.0444916666667,NORMAL
2025-04-12 21:48:00,397.2548166666666,NORMAL
2025-04-12 21:49:00,400.4352083333334,NORMAL
2025-04-12 21:50:00,398.2033916666667,NORMAL
2025-04-12 21:51:00,406.0545416666667,NORMAL
2025-04-12 21:52:00,410.87370000000004,NORMAL
2025-04-12 21:53:00,414.44236666666666,NORMAL
2025-04-12 21:54:00,418.45439166666665,NORMAL
2025-04-12 21:55:00,424.4941833333333,BROKEN
2025-04-12 21:56:00,427.2238333333334,RECOVERING
2025-04-12 21:57:00,441.91109166666666,RECOVERING
2025-04-12 21:58:00,435.3845166666667,RECOVERING
2025-04-12 21:59:00,434.89851666666664,RECOVERING
2025-04-12 22:00:00,434.0626333333333,RECOVERING
2025-04-12 22:01:00,434.0626333333333,RECOVERING
2025-04-12 22:02:00,434.9335999999999,RECOVERING
2025-04-12 22:03:00,433.67491666666666,RECOVERING
2025-04-12 22:04:00,436.7183583333333,RECOVERING
2025-04-12 22:05:00,438.80485,RECOVERING
2025-04-12 22:06:00,440.5833166666667,RECOVERING
2025-04-12 22:07:00,444.13898333333344,RECOVERING
2025-04-12 22:08:00,441.5861583333333,RECOVERING
2025-04-12 22:09:00,441.0074583333333,RECOVERING
2025-04-12 22:10:00,443.5767583333333,RECOVERING
2025-04-12 22:11:00,443.51366666666667,RECOVERING
2025-04-12 22:12:00,445.5833166666667,RECOVERING
2025-04-12 22:13:00,441.6095833333333,RECOVERING
2025-04-12 22:14:00,442.1783166666667,RECOVERING
2025-04-12 22:15:00,441.73400833333335,RECOVERING
2025-04-12 22:16:00,434.62435,RECOVERING
2025-04-12 22:17:00,432.027275,RECOVERING
2025-04-12 22:18:00,430.453775,RECOVERING
2025-04-12 22:19:00,429.1771833333334,RECOVERING
2025-04-12 22:20:00,427.58876666666674,RECOVERING
2025-04-12 22:21:00,426.38273333333336,RECOVERING
2025-04-12 22:22:00,422.29890833333326,RECOVERING
2025-04-12 22:23:00,420.6641416666667,RECOVERING
2025-04-12 22:24:00,417.28217500000005,RECOVERING
2025-04-12 22:25:00,415.56835,RECOVERING
2025-04-12 22:26:00,411.21900000000005,RECOVERING
2025-04-12 22:27:00,409.5894416666666,RECOVERING
2025-04-12 22:28:00,404.0961416666667,RECOVERING
2025-04-12 22:29:00,398.74627499999997,RECOVERING
2025-04-12 22:30:00,396.30628333333334,RECOVERING
2025-04-12 22:31:00,390.5917416666667,RECOVERING
2025-04-12 22:32:00,392.6433833333333,RECOVERING
2025-04-12 22:33:00,390.35268333333335,RECOVERING
2025-04-12 22:34:00,384.3652666666667,RECOVERING
2025-04-12 22:35:00,382.951,RECOVERING
2025-04-12 22:36:00,384.9584916666667,RECOVERING
2025-04-12 22:37:00,382.89736666666664,RECOVERING
2025-04-12 22:38:00,381.9500833333334,RECOVERING
2025-04-12 22:39:00,379.95640000000003,RECOVERING
2025-04-12 22:40:00,378.97686666666664,RECOVERING
